Supplementary_Table2: Summary of random mutation data (ART-Random),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
id,sample,chr13_count,chr13_prob,chr18_count,chr18_prob,chr21_count,chr21_prob,chrX_count,chrX_prob,chrY_count,chrY_prob,total,coverage,trisomy,Z_score_CHR13,Z_score_CHR18,Z_score_CHR21
1685,sample_1685,1211,0.041978647,1200,0.041597338,1202,0.041666667,1199,0.041562673,1215,0.042117304,28848,0.42073,0,0.178729811,0.027883853,0.015040441
1686,sample_1686,344,0.042406312,319,0.039324458,336,0.041420118,355,0.043762327,341,0.042036489,8112,0.118353,0,0.221728498,-0.205687227,-0.010416278
1687,sample_1687,352,0.043392505,350,0.043145957,357,0.044008876,343,0.042283037,346,0.04265286,8112,0.118353,0,0.320883263,0.187026678,0.256879271
1688,sample_1688,1062,0.042062738,1038,0.041112167,1060,0.041983523,1049,0.041547845,1053,0.041706274,25248,0.368483,0,0.187184561,-0.021974381,0.04775668
1689,sample_1689,427,0.040620244,440,0.041856925,442,0.042047184,434,0.041286149,456,0.043378995,10512,0.153464,0,0.042151974,0.054560212,0.054329806
1690,sample_1690,457,0.043474125,425,0.040429985,427,0.040620244,454,0.043188737,436,0.041476408,10512,0.153464,0,0.329089565,-0.092078432,-0.093005314
1691,sample_1691,1216,0.041598248,1217,0.041632458,1205,0.041221949,1220,0.041735085,1202,0.041119321,29232,0.426526,0,0.14048346,0.031492918,-0.030877796
1692,sample_1692,538,0.042455808,525,0.041429924,527,0.041587753,529,0.041745581,541,0.042692551,12672,0.185025,0,0.226705015,0.010679708,0.006892362
1693,sample_1693,515,0.040640783,526,0.041508838,545,0.043008207,535,0.042219066,513,0.040482955,12672,0.185025,0,0.044217055,0.01878927,0.153557777
1694,sample_1694,1016,0.041914191,1018,0.0419967,990,0.040841584,999,0.041212871,1007,0.041542904,24240,0.353867,0,0.172249288,0.068924023,-0.070151352
1695,sample_1695,1064,0.042141952,1064,0.042141952,1041,0.041230989,1043,0.041310203,1069,0.042339987,25248,0.368349,0,0.195148988,0.083850769,-0.029944389
1696,sample_1696,895,0.042089917,895,0.042089917,876,0.041196388,882,0.041478555,871,0.040961249,21264,0.309851,0,0.189917276,0.078503466,-0.033516958
1697,sample_1697,420,0.042682927,403,0.040955285,425,0.043191057,398,0.040447154,410,0.041666667,9840,0.143792,0,0.2495402,-0.038096336,0.172437471
1698,sample_1698,399,0.04054878,420,0.042682927,391,0.039735772,402,0.040853659,417,0.042378049,9840,0.143792,0,0.03496687,0.139443719,-0.184329132
1699,sample_1699,1089,0.042248603,1090,0.042287399,1093,0.042403786,1082,0.041977033,1079,0.041860646,25776,0.37616,0,0.205872044,0.098797568,0.091149868
1700,sample_1700,472,0.04294032,457,0.041575691,464,0.042212518,477,0.043395197,449,0.040847889,10992,0.160327,0,0.275419287,0.025659378,0.071400949
1701,sample_1701,461,0.041939592,455,0.041393741,476,0.043304221,466,0.042394469,447,0.040665939,10992,0.160327,0,0.17480318,0.006961351,0.184121967
1702,sample_1702,650,0.042718191,642,0.042192429,633,0.041600946,624,0.041009464,633,0.041600946,15216,0.221598,0,0.253085801,0.089038025,0.008254659
1703,sample_1703,624,0.041009464,622,0.040878023,653,0.042915352,621,0.040812303,622,0.040878023,15216,0.221598,0,0.081285313,-0.046036057,0.14397029
1704,sample_1704,908,0.042037037,881,0.040787037,913,0.042268519,912,0.042222222,881,0.040787037,21600,0.315194,0,0.184600547,-0.055386185,0.07718312
1705,sample_1705,792,0.042525773,757,0.040646478,792,0.042525773,763,0.040968643,761,0.040861254,18624,0.271386,0,0.233739513,-0.069830679,0.103745296
1706,sample_1706,784,0.04209622,787,0.042257302,794,0.042633162,760,0.04080756,781,0.041935137,18624,0.271386,0,0.190550968,0.095704697,0.114833403
1708,sample_1708,845,0.041035354,851,0.041326729,843,0.040938228,876,0.042540793,858,0.041666667,20592,0.300659,0,0.083888351,7.49E-05,-0.060172593
1709,sample_1709,1012,0.041421087,1016,0.041584807,1004,0.041093648,1005,0.041134578,1022,0.041830386,24432,0.356362,0,0.122671134,0.026596117,-0.044125176
1710,sample_1710,1032,0.042239686,1033,0.042280616,1026,0.041994106,1025,0.041953176,1013,0.041462017,24432,0.356362,0,0.204975433,0.098100461,0.048849364
1711,sample_1711,1084,0.041210462,1110,0.042198905,1076,0.040906326,1107,0.042084854,1080,0.041058394,26304,0.383761,0,0.101494298,0.089703536,-0.063466594
1712,sample_1712,1370,0.042096853,1349,0.041451573,1371,0.042127581,1359,0.04175885,1339,0.041144297,32544,0.47458,0,0.190614668,0.012904455,0.062630988
1713,sample_1713,492,0.042008197,483,0.041239754,471,0.040215164,486,0.041495902,487,0.041581284,11712,0.170787,0,0.181700857,-0.008863005,-0.134830776
1714,sample_1714,531,0.040972222,536,0.041358025,528,0.040740741,548,0.042283951,532,0.041049383,12960,0.189253,0,0.077540943,0.003290997,-0.080563682
1715,sample_1715,540,0.041666667,559,0.043132716,520,0.040123457,542,0.041820988,524,0.040432099,12960,0.189253,0,0.147362424,0.185666021,-0.144299764
1716,sample_1716,952,0.041842475,942,0.041402954,929,0.040831575,952,0.041842475,947,0.041622714,22752,0.332046,0,0.165038748,0.007908086,-0.071184796
1717,sample_1717,360,0.041666667,345,0.039930556,345,0.039930556,378,0.04375,361,0.041782407,8640,0.126049,0,0.147362424,-0.143401957,-0.164217289
1718,sample_1718,362,0.041898148,364,0.04212963,360,0.041666667,349,0.040393519,375,0.043402778,8640,0.126049,0,0.170636251,0.082584486,0.015040441
1719,sample_1719,845,0.040939922,876,0.04244186,879,0.042587209,874,0.042344961,866,0.041957364,20640,0.300751,0,0.074293433,0.114670688,0.110088725
1722,sample_1722,738,0.041666667,739,0.041723126,756,0.042682927,726,0.04098916,752,0.042457091,17712,0.258128,0,0.147362424,0.040810355,0.119971794
1723,sample_1723,699,0.041966859,706,0.042387128,674,0.040465898,678,0.040706052,700,0.042026897,16656,0.243245,0,0.17754462,0.109046117,-0.108941851
1724,sample_1724,406,0.043376068,375,0.040064103,385,0.041132479,405,0.043269231,409,0.043696581,9360,0.136489,0,0.319230683,-0.129678084,-0.040115784
1725,sample_1725,375,0.040064103,397,0.04241453,393,0.041987179,389,0.041559829,383,0.040918803,9360,0.136489,0,-0.01376407,0.111862081,0.048134175
1728,sample_1728,819,0.041213768,822,0.041364734,834,0.041968599,826,0.041566023,820,0.04126409,19872,0.289733,0,0.101826676,0.003980506,0.046215698
1729,sample_1729,511,0.041103604,515,0.041425354,510,0.041023166,527,0.042390605,521,0.041907979,12432,0.181005,0,0.090750413,0.010210043,-0.051402579
1730,sample_1730,517,0.041586229,537,0.043194981,528,0.042471042,534,0.042953668,531,0.042712355,12432,0.181005,0,0.139274994,0.192064607,0.098094215
1733,sample_1733,1136,0.042337507,1127,0.042002087,1110,0.041368515,1111,0.041405784,1133,0.042225701,26832,0.390988,0,0.214810723,0.069477655,-0.015744429
1734,sample_1734,1110,0.041368515,1117,0.041629398,1138,0.042412045,1114,0.041517591,1106,0.041219439,26832,0.390988,0,0.117385402,0.031178474,0.092002614
1735,sample_1735,868,0.041570881,871,0.041714559,864,0.04137931,850,0.040708812,878,0.042049808,20880,0.304414,0,0.137731875,0.039930057,-0.014629804
1736,sample_1736,397,0.041983926,379,0.040080372,381,0.040291878,388,0.041032149,405,0.042829949,9456,0.138042,0,0.179260562,-0.12800614,-0.126909843
1737,sample_1737,475,0.041931497,452,0.03990113,467,0.041225282,469,0.041401836,465,0.041048729,11328,0.164894,0,0.17398926,-0.146425861,-0.030533559
1738,sample_1738,484,0.042725989,459,0.040519068,455,0.04016596,478,0.042196328,481,0.042461158,11328,0.164894,0,0.253869767,-0.082923873,-0.139911156
1739,sample_1739,1194,0.041115702,1207,0.041563361,1206,0.041528926,1209,0.041632231,1211,0.041701102,29040,0.423802,0,0.091966869,0.024392239,0.00081834
1740,sample_1740,678,0.040942029,673,0.040640097,683,0.041243961,703,0.042451691,690,0.041666667,16560,0.241608,0,0.074505227,-0.070486423,-0.02860492
1741,sample_1741,706,0.04263285,685,0.041364734,703,0.042451691,677,0.040881643,688,0.041545894,16560,0.241608,0,0.244505353,0.003980506,0.09609611
1742,sample_1742,1046,0.042396239,1013,0.04105869,1025,0.041545071,1042,0.042234112,1019,0.041301881,24672,0.359973,0,0.22071573,-0.02746994,0.002485424
1743,sample_1743,1230,0.041531605,1248,0.042139384,1215,0.041025122,1234,0.041666667,1235,0.041700432,29616,0.432106,0,0.133782881,0.083586899,-0.051200665
1744,sample_1744,901,0.041899182,880,0.040922619,890,0.041387649,886,0.041201637,885,0.041155134,21504,0.31371,0,0.170740152,-0.041453186,-0.013768837
1748,sample_1748,722,0.042610954,708,0.041784703,686,0.040486308,712,0.042020774,723,0.042669972,16944,0.247401,0,0.242303814,0.047138275,-0.106834503
1749,sample_1749,711,0.041961756,717,0.042315864,709,0.04184372,703,0.041489613,696,0.041076487,16944,0.247401,0,0.177031608,0.101722744,0.033321682
1750,sample_1750,715,0.042197828,693,0.040899433,699,0.041253541,714,0.04213881,708,0.041784703,16944,0.247179,0,0.200766956,-0.043835841,-0.02761579
1751,sample_1751,788,0.041666667,768,0.040609137,773,0.040873519,783,0.041402284,768,0.040609137,18912,0.275841,0,0.147362424,-0.073667963,-0.066853954
1752,sample_1752,789,0.041719543,785,0.041508037,807,0.04267132,776,0.041032149,773,0.040873519,18912,0.275841,0,0.15267878,0.018706939,0.11877334
1753,sample_1753,1307,0.041381712,1321,0.041824975,1334,0.042236575,1330,0.042109929,1327,0.042014944,31584,0.460524,0,0.118712272,0.051276813,0.073884923
1754,sample_1754,687,0.041246398,711,0.04268732,682,0.040946206,692,0.04154659,677,0.040646013,16656,0.243066,0,0.105107349,0.139895169,-0.059348934
1755,sample_1755,571,0.040739155,585,0.041738014,585,0.041738014,581,0.041452626,566,0.04038242,14016,0.204682,0,0.054107707,0.042340325,0.022407197
1756,sample_1756,730,0.042128347,726,0.041897507,732,0.042243767,736,0.042474608,733,0.042301477,17328,0.252735,0,0.193781137,0.058730544,0.074627497
1757,sample_1757,712,0.041089566,721,0.041608957,715,0.041262696,735,0.042416898,735,0.042416898,17328,0.252735,0,0.089339033,0.029077854,-0.026670499
1758,sample_1758,1162,0.041523728,1186,0.042381361,1181,0.042202687,1171,0.04184534,1175,0.041988279,27984,0.407938,0,0.132990935,0.108453476,0.07038588
1759,sample_1759,384,0.040609137,375,0.03965736,392,0.041455161,403,0.042618443,395,0.04177242,9456,0.138189,0,0.041035296,-0.171476682,-0.006798065
1760,sample_1760,381,0.040291878,386,0.040820643,408,0.043147208,383,0.040503384,398,0.042089679,9456,0.138189,0,0.009137158,-0.051932692,0.167909976
1761,sample_1761,1274,0.042331207,1238,0.041135035,1255,0.041699894,1248,0.041467305,1247,0.041434078,30096,0.438628,0,0.214177238,-0.019624442,0.01847121
1762,sample_1762,958,0.040982204,976,0.041752225,988,0.042265572,984,0.042094456,966,0.041324435,23376,0.341143,0,0.078544537,0.043800689,0.076878836
1763,sample_1763,529,0.04051777,557,0.042662377,527,0.040364583,529,0.04051777,529,0.04051777,13056,0.190126,0,0.031848945,0.137331975,-0.119402857
1764,sample_1764,534,0.040900735,550,0.042126225,534,0.040900735,528,0.040441176,543,0.041590074,13056,0.190126,0,0.070353438,0.082234661,-0.064043852
1765,sample_1765,1170,0.041454082,1170,0.041454082,1188,0.042091837,1166,0.041312358,1173,0.041560374,28224,0.411344,0,0.125988501,0.013162227,0.058940293
1766,sample_1766,732,0.042597765,701,0.040793762,734,0.042714153,709,0.041259311,721,0.041957635,17184,0.250908,0,0.240977817,-0.054695135,0.123195942
1767,sample_1767,506,0.042678812,497,0.041919703,474,0.039979757,480,0.04048583,477,0.040232794,11856,0.172789,0,0.249126525,0.06101152,-0.15913711
1768,sample_1768,475,0.040064103,490,0.041329285,501,0.042257085,474,0.039979757,495,0.041751012,11856,0.172789,0,-0.01376407,0.000337555,0.076002583
1769,sample_1769,1032,0.040874525,1059,0.041943916,1040,0.041191381,1051,0.04162706,1054,0.041745881,25248,0.368564,0,0.067718149,0.063499779,-0.034033919
1770,sample_1770,744,0.042699725,743,0.042642332,736,0.042240588,717,0.041150138,727,0.041724059,17424,0.254196,0,0.251229089,0.13527206,0.074299194
1771,sample_1771,737,0.04229798,723,0.04149449,740,0.042470156,729,0.041838843,722,0.041437098,17424,0.254196,0,0.210836497,0.017314804,0.098002696
1772,sample_1772,1089,0.040952166,1106,0.041591456,1092,0.041064982,1104,0.041516245,1100,0.041365824,26592,0.387657,0,0.075524438,0.027279424,-0.047084982
1773,sample_1773,296,0.039029536,333,0.043908228,331,0.043644515,313,0.041271097,318,0.04193038,7584,0.11085,0,-0.117782439,0.265360996,0.219258107
1774,sample_1774,309,0.040743671,319,0.042062236,335,0.044171941,316,0.041666667,318,0.04193038,7584,0.11085,0,0.054561722,0.075658852,0.273716152
1775,sample_1775,1116,0.041150442,1119,0.041261062,1130,0.041666667,1144,0.042182891,1111,0.040966077,27120,0.395483,0,0.09545973,-0.006673318,0.015040441
1776,sample_1776,1300,0.04212027,1290,0.041796267,1271,0.041180664,1286,0.041666667,1276,0.041342665,30864,0.450062,0,0.19296899,0.048326739,-0.035140572
1780,sample_1780,459,0.040178571,476,0.041666667,458,0.040091036,486,0.042542017,485,0.042454482,11424,0.166268,0,-0.002255034,0.035008392,-0.147647247
1781,sample_1781,482,0.042191877,468,0.040966387,484,0.042366947,460,0.040266106,490,0.042892157,11424,0.166268,0,0.200168585,-0.036955446,0.087346079
1782,sample_1782,403,0.042403199,391,0.041140572,379,0.039877946,408,0.042929293,379,0.039877946,9504,0.138925,0,0.221415509,-0.01905535,-0.169649341
1783,sample_1783,377,0.039667508,402,0.04229798,402,0.04229798,414,0.043560606,395,0.041561448,9504,0.138925,0,-0.053638808,0.099884883,0.080225069
1784,sample_1784,1075,0.041397104,1089,0.041936229,1085,0.041782193,1086,0.041820702,1073,0.041320086,25968,0.37899,0,0.120259816,0.062709815,0.026968866
1785,sample_1785,1372,0.041911046,1374,0.041972141,1347,0.041147361,1379,0.042124878,1360,0.041544477,32736,0.47772,0,0.171933033,0.066400243,-0.038579174
1786,sample_1786,1113,0.041704137,1105,0.041404376,1095,0.041029676,1101,0.041254496,1103,0.041329436,26688,0.389134,0,0.15112977,0.008054311,-0.050730381
1787,sample_1787,1325,0.042272843,1317,0.042017611,1291,0.041188106,1301,0.041507147,1288,0.041092394,31344,0.457102,0,0.208309198,0.071072965,-0.034372104
1788,sample_1788,1343,0.041450617,1345,0.041512346,1346,0.04154321,1345,0.041512346,1344,0.041481481,32400,0.47234,0,0.125640185,0.019149695,0.002293224
1789,sample_1789,599,0.042017396,591,0.041456229,598,0.04194725,590,0.041386083,583,0.040895062,14256,0.208192,0,0.182625798,0.013382896,0.044011387
1790,sample_1790,942,0.042386609,924,0.041576674,917,0.041261699,925,0.04162167,907,0.040811735,22224,0.323917,0,0.219747544,0.02576034,-0.026773458
1791,sample_1791,907,0.040811735,909,0.040901728,908,0.040856731,907,0.040811735,907,0.040811735,22224,0.323917,0,0.061405094,-0.043600055,-0.068587356
1792,sample_1792,978,0.040913655,998,0.041750335,1000,0.041834003,982,0.041080991,999,0.041792169,23904,0.348952,0,0.071652385,0.043606482,0.032318294
1793,sample_1793,446,0.042622324,430,0.041093272,434,0.041475535,441,0.042144495,454,0.04338685,10464,0.15295,0,0.24344703,-0.023916127,-0.004694355
1794,sample_1794,859,0.041618217,870,0.042151163,866,0.041957364,864,0.041860465,876,0.04244186,20640,0.301232,0,0.142491158,0.084797327,0.045055688
1795,sample_1795,874,0.042344961,877,0.04249031,866,0.041957364,868,0.042054264,872,0.042248062,20640,0.301232,0,0.215560149,0.119649581,0.045055688
1797,sample_1797,526,0.040140415,558,0.042582418,526,0.040140415,528,0.04029304,550,0.041971917,13104,0.190825,0,-0.006091379,0.12911495,-0.142548772
1798,sample_1798,529,0.040369353,536,0.040903541,542,0.041361416,563,0.04296398,548,0.041819292,13104,0.190825,0,0.016926691,-0.043413739,-0.016477402
1799,sample_1799,1075,0.041939763,1050,0.040964419,1083,0.042251873,1080,0.042134831,1088,0.042446941,25632,0.373936,0,0.174820309,-0.037157592,0.075464394
1800,sample_1800,716,0.041320406,705,0.040685596,738,0.042590028,730,0.042128347,723,0.041724377,17328,0.252612,0,0.112548389,-0.065810752,0.110379732
1801,sample_1801,705,0.040685596,742,0.042820868,741,0.042763158,740,0.042705448,741,0.042763158,17328,0.252612,0,0.048722659,0.153619151,0.128255849
1804,sample_1804,1280,0.042060988,1254,0.041206625,1270,0.041732387,1286,0.042258149,1275,0.041896688,30432,0.444018,0,0.18700869,-0.012267536,0.021826222
1807,sample_1807,982,0.04124664,995,0.041792675,1012,0.04250672,1006,0.042254704,997,0.04187668,23808,0.347444,0,0.10513169,0.047957531,0.101778052
1808,sample_1808,917,0.041530797,909,0.041168478,938,0.042481884,909,0.041168478,920,0.041666667,22080,0.321725,0,0.133701699,-0.016187621,0.099213635
1809,sample_1809,1134,0.041666667,1126,0.041372722,1154,0.042401529,1142,0.041960611,1118,0.041078777,27216,0.396851,0,0.147362424,0.004801349,0.090916728
1810,sample_1810,1025,0.041788976,1024,0.041748206,1013,0.041299739,1013,0.041299739,1002,0.040851272,24528,0.357529,0,0.159659749,0.043387743,-0.022845733
1811,sample_1811,812,0.041159773,810,0.041058394,828,0.041970803,815,0.041311841,808,0.040957015,19728,0.287431,0,0.096397839,-0.027500343,0.046443254
1812,sample_1812,821,0.041414447,814,0.04106134,840,0.042372881,814,0.04106134,842,0.042473769,19824,0.288796,0,0.122003533,-0.027197637,0.087958839
1813,sample_1813,822,0.041464891,824,0.041565779,828,0.041767554,841,0.042423325,817,0.041212672,19824,0.288796,0,0.127075311,0.024640721,0.025457355
1814,sample_1814,505,0.041915671,490,0.040670651,521,0.043243692,521,0.043243692,509,0.042247676,12048,0.175919,0,0.172398014,-0.067346549,0.177872163
1815,sample_1815,1092,0.042286245,1061,0.041085812,1066,0.04127943,1057,0.040930917,1068,0.041356877,25824,0.376329,0,0.209656681,-0.024682803,-0.024942696
1816,sample_1816,1391,0.041816979,1385,0.041636604,1369,0.041155604,1372,0.041245791,1394,0.041907167,33264,0.485036,0,0.162475298,0.031919036,-0.037728069
1817,sample_1817,296,0.040838852,305,0.042080574,309,0.04263245,320,0.04415011,296,0.040838852,7248,0.105929,0,0.06413152,0.07754331,0.114759972
1818,sample_1818,288,0.039735099,314,0.043322296,317,0.043736203,289,0.039873068,317,0.043736203,7248,0.105929,0,-0.046843019,0.205148063,0.228725151
1819,sample_1819,579,0.040614478,610,0.042789001,592,0.041526375,609,0.042718855,596,0.041806958,14256,0.207887,0,0.041572302,0.150344376,0.000554967
1820,sample_1820,602,0.042227834,586,0.041105499,608,0.042648709,596,0.041806958,607,0.042578563,14256,0.207887,0,0.203783822,-0.022659599,0.116438752
1821,sample_1821,801,0.041614713,809,0.042030341,793,0.041199086,783,0.040679551,821,0.042653782,19248,0.280663,0,0.142138872,0.072381134,-0.033238449
1822,sample_1822,450,0.04076087,448,0.04057971,479,0.043387681,479,0.043387681,459,0.041576087,11040,0.160843,0,0.056290928,-0.076692,0.192739407
1823,sample_1823,463,0.041938406,454,0.041123188,450,0.04076087,464,0.042028986,457,0.041394928,11040,0.160843,0,0.174683873,-0.020841804,-0.078485331
1824,sample_1824,381,0.041126943,396,0.042746114,391,0.04220639,383,0.041342832,384,0.041450777,9264,0.135198,0,0.093097024,0.145937107,0.070768232
1825,sample_1825,378,0.040803109,406,0.043825561,386,0.041666667,396,0.042746114,399,0.043069948,9264,0.135198,0,0.060537785,0.256865822,0.015040441
