Supplementary_Table1:  Summary of population data (MS+Seq-Gen+ART),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,sample,chr13_count,chr13_prob,chr18_count,chr18_prob,chr21_count,chr21_prob,chrX_count,chrX_prob,chrY_count,chrY_prob,total,coverage,trisomy,Z_score_CHR13,Z_score_CHR18,Z_score_CHR21
1740,sample_1740,924,0.041132479,949,0.04224537,935,0.041622151,948,0.042200855,956,0.04255698,22464,0.327374,0,0.096734306,0.092633098,-0.005840113
1741,sample_1741,493,0.042974198,470,0.040969317,459,0.04001046,484,0.042189679,462,0.040271967,11472,0.16718,0,0.283977028,-0.040275326,-0.174374124
1742,sample_1742,465,0.041577253,468,0.041845494,471,0.042113734,483,0.043186695,454,0.040593705,11184,0.162977,0,0.141953357,0.050983602,0.045564562
1743,sample_1743,478,0.042739628,481,0.043007868,475,0.042471388,475,0.042471388,485,0.043365522,11184,0.162977,0,0.260128918,0.172051701,0.08296431
1744,sample_1744,1273,0.041963344,1275,0.042029272,1272,0.04193038,1270,0.041864451,1284,0.042325949,30336,0.442447,0,0.181206169,0.070125211,0.026391273
1745,sample_1745,543,0.042368914,518,0.040418227,532,0.041510612,550,0.042915106,540,0.042134831,12816,0.186616,0,0.222439392,-0.097674491,-0.01750374
1746,sample_1746,1075,0.041861371,1084,0.042211838,1063,0.041394081,1077,0.041939252,1076,0.041900312,25680,0.374382,0,0.170838828,0.089140507,-0.029689324
1747,sample_1747,1056,0.042307692,1057,0.042347756,1031,0.04130609,1040,0.041666667,1051,0.042107372,24960,0.363782,0,0.216215159,0.103297199,-0.038890542
1749,sample_1749,1017,0.041955446,1002,0.041336634,1022,0.042161716,1017,0.041955446,992,0.040924092,24240,0.353765,0,0.180403166,-0.002017117,0.050582053
1750,sample_1750,1348,0.04129902,1377,0.0421875,1348,0.04129902,1345,0.041207108,1361,0.041697304,32640,0.475735,0,0.113666085,0.086605562,-0.039629864
1751,sample_1751,506,0.040389527,530,0.042305236,513,0.040948276,518,0.041347382,511,0.040788633,12528,0.182435,0,0.021200433,0.098868479,-0.076307031
1752,sample_1752,345,0.040153631,368,0.04283054,359,0.041783054,368,0.04283054,366,0.042597765,8592,0.12536,0,-0.002782505,0.153581922,0.010985465
1753,sample_1753,812,0.041159773,831,0.042122871,814,0.041261152,810,0.041058394,805,0.040804947,19728,0.287829,0,0.099509243,0.07987408,-0.043589704
1754,sample_1754,809,0.041007705,811,0.041109084,838,0.042477697,829,0.042021492,816,0.04136253,19728,0.287829,0,0.08404888,-0.025717786,0.083624038
1755,sample_1755,320,0.040650407,310,0.039380081,311,0.039507114,340,0.043191057,308,0.039126016,7872,0.114559,0,0.047723313,-0.205803427,-0.227008907
1756,sample_1756,1342,0.042042607,1310,0.0410401,1345,0.042136591,1312,0.041102757,1344,0.042105263,31920,0.465766,0,0.189264591,-0.032902797,0.047954771
1757,sample_1757,363,0.039802632,394,0.043201754,390,0.042763158,395,0.043311404,385,0.042214912,9120,0.13325,0,-0.038467713,0.192246056,0.113474631
1758,sample_1758,395,0.043311404,395,0.043311404,379,0.041557018,360,0.039473684,376,0.04122807,9120,0.13325,0,0.318259812,0.20366665,-0.012651099
1759,sample_1759,1395,0.041517857,1419,0.042232143,1404,0.041785714,1419,0.042232143,1382,0.041130952,33600,0.490254,0,0.135914716,0.091255375,0.01126365
1760,sample_1760,1411,0.041994048,1392,0.041428571,1380,0.041071429,1413,0.042053571,1420,0.042261905,33600,0.48977,0,0.184327737,0.007558736,-0.06342899
1761,sample_1761,658,0.041540404,650,0.041035354,657,0.041477273,668,0.042171717,646,0.040782828,15840,0.2307,0,0.138206999,-0.033397195,-0.02098999
1762,sample_1762,947,0.041102431,953,0.041362847,955,0.041449653,952,0.041319444,950,0.041232639,23040,0.335987,0,0.093679398,0.000713178,-0.0238782
1763,sample_1763,449,0.040319684,458,0.041127874,470,0.04220546,459,0.041217672,446,0.040050287,11136,0.162062,0,0.014099625,-0.023760695,0.055156308
1764,sample_1764,1279,0.041895964,1254,0.041077044,1287,0.042158019,1279,0.041895964,1289,0.042223532,30528,0.445367,0,0.174355872,-0.029054887,0.050195427
1765,sample_1765,358,0.043872549,360,0.044117647,354,0.043382353,344,0.042156863,344,0.042156863,8160,0.118972,0,0.375309986,0.287641606,0.178223668
1766,sample_1766,1122,0.041741071,1135,0.042224702,1104,0.041071429,1100,0.040922619,1125,0.041852679,26880,0.392342,0,0.158608319,0.090480406,-0.06342899
1768,sample_1768,920,0.042217327,921,0.042263216,925,0.042446769,912,0.04185022,895,0.041070117,21792,0.31788,0,0.207028005,0.094491809,0.080389988
1769,sample_1769,1337,0.041635526,1321,0.04113727,1344,0.041853513,1354,0.042164923,1352,0.042102641,32112,0.468582,0,0.147877761,-0.022782048,0.01835331
1770,sample_1770,394,0.039846278,398,0.040250809,394,0.039846278,419,0.042374595,400,0.040453074,9888,0.143864,0,-0.034030265,-0.115112065,-0.191542579
1771,sample_1771,1221,0.041496737,1243,0.042244426,1216,0.041326808,1206,0.040986949,1216,0.041326808,29424,0.429277,0,0.133767523,0.092534769,-0.036724036
1772,sample_1772,1325,0.041077629,1339,0.041511657,1356,0.04203869,1357,0.042069692,1331,0.041263641,32256,0.470366,0,0.091157886,0.016212556,0.037717293
1773,sample_1773,615,0.040417981,647,0.04252103,619,0.040680862,642,0.042192429,650,0.042718191,15216,0.221688,0,0.024093236,0.121344703,-0.104270391
1774,sample_1774,1042,0.040959119,1043,0.040998428,1058,0.04158805,1053,0.041391509,1078,0.042374214,25440,0.371106,0,0.079109343,-0.037243238,-0.009406011
1775,sample_1775,533,0.041588639,527,0.041120474,536,0.041822722,544,0.042446941,517,0.0403402,12816,0.186764,0,0.14311094,-0.024531361,0.015133493
1776,sample_1776,795,0.041510025,813,0.042449875,791,0.04130117,805,0.042032164,789,0.041196742,19152,0.279479,0,0.135118449,0.113933412,-0.039405041
1777,sample_1777,798,0.041666667,804,0.04197995,797,0.041614453,813,0.042449875,802,0.041875522,19152,0.279479,0,0.151043785,0.064988009,-0.006645112
1778,sample_1778,379,0.040491453,388,0.041452991,378,0.040384615,375,0.040064103,404,0.043162393,9360,0.136598,0,0.031562931,0.010102224,-0.135248836
1779,sample_1779,431,0.043588188,420,0.042475728,409,0.041363269,420,0.042475728,427,0.043183657,9888,0.144057,0,0.346399726,0.116626201,-0.032911366
1780,sample_1780,417,0.04217233,400,0.040453074,407,0.041161003,401,0.040554207,416,0.042071197,9888,0.144057,0,0.202453243,-0.09404495,-0.054062194
1781,sample_1781,1079,0.041246177,1097,0.041934251,1079,0.041246177,1084,0.041437309,1089,0.04162844,26160,0.381178,0,0.108293755,0.060228181,-0.045155561
1782,sample_1782,1242,0.041466346,1234,0.041199252,1238,0.041332799,1257,0.041967147,1267,0.042301015,29952,0.436638,0,0.13067773,-0.016326202,-0.036097548
1783,sample_1783,1015,0.041462418,1029,0.042034314,1026,0.041911765,1033,0.042197712,1028,0.041993464,24480,0.356992,0,0.130278396,0.07065032,0.024444704
1784,sample_1784,693,0.041606628,683,0.041006244,713,0.042807397,688,0.041306436,707,0.042447166,16656,0.242824,0,0.144939838,-0.036429122,0.118100673
1785,sample_1785,337,0.039442884,356,0.041666667,349,0.040847378,349,0.040847378,347,0.040613296,8544,0.124674,0,-0.075042304,0.032357741,-0.086857861
1786,sample_1786,356,0.041666667,355,0.041549625,355,0.041549625,341,0.039911049,338,0.039559925,8544,0.124674,0,0.151043785,0.020167219,-0.013424086
1787,sample_1787,633,0.042267628,607,0.040531517,624,0.041666667,621,0.041466346,637,0.042534722,14976,0.218568,0,0.212141948,-0.085874691,-0.001185123
1788,sample_1788,642,0.04286859,613,0.040932158,629,0.042000534,628,0.041933761,611,0.040798611,14976,0.218568,0,0.273240112,-0.044145597,0.033727302
1789,sample_1789,1368,0.041484716,1366,0.041424066,1392,0.042212518,1360,0.041242115,1373,0.041636342,32976,0.480653,0,0.13254536,0.007089469,0.055894405
1790,sample_1790,843,0.041518913,844,0.041568164,865,0.042602443,837,0.041223404,841,0.04142041,20304,0.295799,0,0.136022014,0.022098105,0.096668709
1791,sample_1791,1251,0.041500796,1242,0.041202229,1264,0.041932059,1267,0.042031582,1267,0.042031582,30144,0.439944,0,0.134180173,-0.016016113,0.026566919
1792,sample_1792,562,0.040234822,564,0.040378007,593,0.042454181,581,0.041595074,581,0.041595074,13968,0.203567,0,0.005471986,-0.101863673,0.081165009
1793,sample_1793,1370,0.041666667,1370,0.041666667,1369,0.041636253,1350,0.041058394,1388,0.042214112,32880,0.479575,0,0.151043785,0.032357741,-0.004365467
1794,sample_1794,608,0.042648709,600,0.042087542,575,0.040333895,596,0.041806958,591,0.041456229,14256,0.207626,0,0.250885453,0.076194364,-0.140552703
1795,sample_1795,1419,0.041637324,1409,0.041343897,1414,0.04149061,1432,0.042018779,1415,0.041519953,34080,0.497238,0,0.148060588,-0.001260628,-0.019595281
1796,sample_1796,1261,0.04163365,1268,0.041864765,1266,0.041798732,1280,0.042260961,1265,0.041765716,30288,0.442045,0,0.147687097,0.052990826,0.012624926
1797,sample_1797,1048,0.041987179,1054,0.042227564,1028,0.041185897,1047,0.041947115,1037,0.041546474,24960,0.363956,0,0.183629472,0.090778471,-0.051459015
1798,sample_1798,699,0.042830882,660,0.040441176,685,0.041973039,679,0.041605392,693,0.042463235,16320,0.238106,0,0.269406502,-0.095284192,0.030852161
1799,sample_1799,410,0.03991433,442,0.043029595,444,0.043224299,429,0.041764019,437,0.042542835,10272,0.149691,0,-0.027111609,0.174314656,0.161696023
1800,sample_1800,444,0.043224299,422,0.041082555,419,0.040790498,416,0.040498442,431,0.041958723,10272,0.149691,0,0.309404134,-0.028480938,-0.092805768
1801,sample_1801,1137,0.041411713,1128,0.041083916,1132,0.041229604,1138,0.041448135,1158,0.042176573,27456,0.400156,0,0.125123352,-0.028339123,-0.046888662
1802,sample_1802,1190,0.041596756,1210,0.042295861,1193,0.041701622,1195,0.041771532,1202,0.042016219,28608,0.417206,0,0.143936168,0.097892021,0.002470137
1803,sample_1803,618,0.041801948,614,0.041531385,632,0.042748918,596,0.040313853,614,0.041531385,14784,0.215413,0,0.164797484,0.018267397,0.111985543
1804,sample_1804,1377,0.041940789,1384,0.042153996,1355,0.041270712,1387,0.04224537,1375,0.041879873,32832,0.478964,0,0.178913123,0.083115936,-0.042590034
1805,sample_1805,935,0.042071634,908,0.040856731,931,0.041891649,906,0.040766739,929,0.041801656,22224,0.324309,0,0.192215765,-0.052001723,0.022341176
1806,sample_1806,567,0.041740283,573,0.042181979,569,0.041887515,584,0.042991755,564,0.041519435,13584,0.197979,0,0.15852813,0.086030497,0.021908891
1809,sample_1809,748,0.042117117,738,0.041554054,750,0.04222973,749,0.042173423,747,0.042060811,17760,0.258912,0,0.196839886,0.020628482,0.05769421
1810,sample_1810,756,0.040697674,754,0.040590009,792,0.042635659,778,0.041881998,774,0.041666667,18576,0.271118,0,0.052528916,-0.079782459,0.100142101
1811,sample_1811,382,0.041022337,390,0.041881443,387,0.041559278,406,0.043599656,387,0.041559278,9312,0.135723,0,0.085536475,0.054727976,-0.012414687
1812,sample_1812,391,0.041988832,387,0.041559278,387,0.041559278,387,0.041559278,380,0.04080756,9312,0.135723,0,0.18379744,0.021172623,-0.012414687
1813,sample_1813,1104,0.041742287,1091,0.041250756,1092,0.041288566,1119,0.042309437,1086,0.041061706,26448,0.385415,0,0.158731878,-0.010961754,-0.040722969
1814,sample_1814,363,0.042485955,375,0.043890449,353,0.041315543,350,0.040964419,356,0.041666667,8544,0.124638,0,0.23433866,0.263977652,-0.037902011
1815,sample_1815,508,0.040240811,529,0.041904309,531,0.042062738,512,0.040557668,542,0.042934094,12624,0.184337,0,0.006080841,0.057109598,0.040231898
1817,sample_1817,1248,0.041467305,1237,0.041101808,1251,0.041566986,1239,0.041168262,1269,0.042165072,30096,0.438796,0,0.130775175,-0.026475622,-0.011608737
1819,sample_1819,474,0.040975104,479,0.041407331,499,0.043136238,462,0.039937759,480,0.041493776,11568,0.168591,0,0.080734418,0.005346377,0.152487493
1820,sample_1820,488,0.042185339,462,0.039937759,484,0.041839557,467,0.040369986,499,0.043136238,11568,0.168591,0,0.20377581,-0.147718015,0.016894008
1821,sample_1821,608,0.041530055,623,0.042554645,604,0.041256831,609,0.041598361,605,0.041325137,14640,0.213179,0,0.137154803,0.124845829,-0.044041556
1822,sample_1822,1134,0.041666667,1147,0.042144327,1130,0.041519694,1138,0.041813639,1137,0.041776896,27216,0.39683,0,0.151043785,0.082108829,-0.016553979
1823,sample_1823,1051,0.041706349,1044,0.041428571,1053,0.041785714,1064,0.042222222,1058,0.041984127,25200,0.367781,0,0.155078203,0.007558736,0.01126365
1824,sample_1824,581,0.042922577,563,0.04159279,565,0.041740544,579,0.042774823,580,0.0428487,13536,0.197618,0,0.278728836,0.024663014,0.006540179
1825,sample_1825,548,0.040484634,549,0.040558511,549,0.040558511,560,0.041371158,548,0.040484634,13536,0.197618,0,0.030869619,-0.083063156,-0.117064662
1826,sample_1826,1265,0.041633755,1281,0.042160348,1265,0.041633755,1279,0.042094523,1266,0.041666667,30384,0.44312,0,0.147697703,0.083777476,-0.004626727
1827,sample_1827,1259,0.041305774,1252,0.041076115,1255,0.041174541,1289,0.042290026,1261,0.041371391,30480,0.44479,0,0.114352814,-0.0291516,-0.052646588
1828,sample_1828,1095,0.042167283,1068,0.041127542,1074,0.041358595,1083,0.041705176,1100,0.042359827,25968,0.378734,0,0.201940099,-0.023795272,-0.033400063
1829,sample_1829,592,0.041387025,578,0.040408277,615,0.042994966,613,0.042855145,606,0.042365772,14304,0.208684,0,0.122613319,-0.098710821,0.13771478
1830,sample_1830,1279,0.041961942,1268,0.04160105,1290,0.042322835,1258,0.041272966,1260,0.041338583,30480,0.444713,0,0.18106367,0.025523369,0.067430163
1831,sample_1831,809,0.042030341,802,0.041666667,810,0.042082294,806,0.04187448,809,0.042030341,19248,0.280881,0,0.18801757,0.032357741,0.042276928
1832,sample_1832,833,0.040929638,865,0.042501965,840,0.041273585,845,0.041519261,829,0.040733097,20352,0.296708,0,0.076112074,0.119358964,-0.042289563
1833,sample_1833,917,0.041895102,894,0.040844298,905,0.041346857,912,0.041666667,915,0.041803728,21888,0.319075,0,0.174268233,-0.053296714,-0.034627551
1834,sample_1834,450,0.042808219,435,0.041381279,437,0.041571537,440,0.041856925,451,0.042903349,10512,0.153098,0,0.267102397,0.002632907,-0.011132773
1835,sample_1835,420,0.039954338,443,0.042142314,434,0.041286149,429,0.040810502,444,0.042237443,10512,0.153098,0,-0.023044134,0.08189913,-0.040975723
1836,sample_1836,512,0.040868455,539,0.043023627,537,0.042863985,504,0.040229885,541,0.043183269,12528,0.183049,0,0.06989169,0.173693061,0.124018057
1837,sample_1837,536,0.042784163,519,0.041427203,504,0.040229885,532,0.042464879,531,0.042385057,12528,0.183049,0,0.264656718,0.007416213,-0.151428939
1838,sample_1838,591,0.04117893,601,0.041875697,617,0.042990524,580,0.040412486,594,0.04138796,14352,0.209029,0,0.101456869,0.054129441,0.137250232
1839,sample_1839,749,0.041611111,763,0.042388889,737,0.040944444,760,0.042222222,756,0.042,18000,0.262374,0,0.145395599,0.107581386,-0.076707681
1840,sample_1840,466,0.040791317,473,0.041404062,456,0.039915966,470,0.041141457,482,0.042191877,11424,0.166265,0,0.062049261,0.005005898,-0.184255319
1841,sample_1841,477,0.041754202,478,0.041841737,479,0.041929272,464,0.040616246,481,0.042104342,11424,0.166265,0,0.159943237,0.050592302,0.026275406
1842,sample_1842,968,0.04098916,965,0.040862127,1002,0.042428862,964,0.040819783,973,0.041200881,23616,0.344751,0,0.08216347,-0.051439707,0.078517389
1843,sample_1843,388,0.042996454,364,0.040336879,396,0.043882979,357,0.03956117,359,0.039782801,9024,0.131875,0,0.286239722,-0.106147335,0.230573954
1844,sample_1844,380,0.042109929,357,0.03956117,370,0.041001773,373,0.04133422,371,0.041112589,9024,0.131875,0,0.196109097,-0.186941963,-0.070712846
1845,sample_1845,1031,0.041147829,1063,0.042424968,1026,0.040948276,1046,0.041746488,1057,0.042185504,25056,0.365071,0,0.098294923,0.111339243,-0.076307031
1846,sample_1846,857,0.042208432,845,0.041617415,865,0.042602443,866,0.042651694,840,0.041371158,20304,0.29617,0,0.206123611,0.027227923,0.096668709
1847,sample_1847,1083,0.041859926,1090,0.042130489,1058,0.04089363,1067,0.041241497,1083,0.041859926,25872,0.37738,0,0.170691926,0.080667489,-0.082021313
1848,sample_1848,981,0.040875,1002,0.04175,1019,0.042458333,1012,0.042166667,1013,0.042208333,24000,0.350172,0,0.070557137,0.041037392,0.081599219
1849,sample_1849,357,0.039986559,354,0.039650538,378,0.04233871,371,0.041554659,369,0.041330645,8928,0.130387,0,-0.019768286,-0.177633826,0.06909021
1850,sample_1850,598,0.04310842,570,0.041089965,582,0.041955017,574,0.041378316,566,0.040801615,13872,0.202578,0,0.297623001,-0.027709051,0.028967615
1851,sample_1851,559,0.040297001,593,0.042747982,587,0.042315456,588,0.042387543,590,0.042531719,13872,0.202578,0,0.011793529,0.144982975,0.066658537
1852,sample_1852,1017,0.042375,991,0.041291667,997,0.041541667,996,0.0415,993,0.041375,24000,0.350312,0,0.223058154,-0.006700691,-0.014256335
1853,sample_1853,1122,0.042117117,1101,0.041328829,1116,0.041891892,1095,0.041103604,1108,0.041591592,26640,0.388789,0,0.196839886,-0.002830036,0.02236661
1854,sample_1854,1349,0.042009218,1355,0.042196064,1321,0.04113727,1326,0.041292975,1347,0.041946936,32112,0.46812,0,0.185870042,0.087497529,-0.056544018
1855,sample_1855,1373,0.041395321,1393,0.041998312,1369,0.041274723,1362,0.041063676,1365,0.041154124,33168,0.483448,0,0.12345677,0.066900492,-0.042170592
1856,sample_1856,972,0.042012448,967,0.041796335,976,0.042185339,953,0.041191217,952,0.041147994,23136,0.33757,0,0.186198468,0.045863422,0.053052271
1857,sample_1857,1156,0.041811343,1151,0.041630498,1163,0.042064525,1149,0.04155816,1142,0.041304977,27648,0.403156,0,0.165752602,0.028590531,0.04041885
1858,sample_1858,739,0.040837754,749,0.041390363,747,0.041279841,770,0.04255084,769,0.042495579,18096,0.264136,0,0.066770455,0.003579055,-0.041635381
1859,sample_1859,1407,0.042176259,1405,0.042116307,1402,0.042026379,1390,0.041666667,1373,0.041157074,33360,0.486429,0,0.202852683,0.079190392,0.036429875
1860,sample_1860,922,0.040955935,920,0.040867093,928,0.041222459,935,0.041533404,953,0.042332978,22512,0.328645,0,0.078785544,-0.050922497,-0.04763577
1861,sample_1861,1322,0.041793121,1312,0.041476985,1305,0.04125569,1338,0.042298938,1334,0.042172484,31632,0.461265,0,0.16390005,0.012601326,-0.044160782
1862,sample_1862,437,0.041762232,430,0.041093272,417,0.039850917,448,0.042813456,438,0.041857798,10464,0.152399,0,0.160759701,-0.027364632,-0.191057468
1863,sample_1863,1181,0.041701977,1197,0.042266949,1194,0.042161017,1163,0.041066384,1165,0.041137006,28320,0.413139,0,0.154633733,0.094880653,0.050508935
1864,sample_1864,1215,0.041769802,1209,0.041563531,1218,0.041872937,1227,0.042182343,1209,0.041563531,29088,0.42388,0,0.161529278,0.021615598,0.020384533
1865,sample_1865,422,0.042065391,409,0.040769537,435,0.043361244,416,0.041467305,422,0.042065391,10032,0.146348,0,0.191581003,-0.061083483,0.176016315
1866,sample_1866,421,0.04196571,411,0.0409689,415,0.041367624,424,0.042264753,426,0.042464115,10032,0.146348,0,0.181446699,-0.040318767,-0.032455965
1867,sample_1867,1364,0.041789216,1364,0.041789216,1348,0.04129902,1368,0.041911765,1341,0.041084559,32640,0.475802,0,0.163503018,0.045121934,-0.039629864
1868,sample_1868,909,0.042083333,891,0.04125,916,0.042407407,908,0.042037037,904,0.041851852,21600,0.314757,0,0.193405178,-0.011040517,0.076273911
